timestamp,step,tag,value,source_file,relative_path,experiment,datetime
1749585778.7541006,2,Accuracy/train,0.6597890853881836,events.out.tfevents.1749582302.Eli-Alien-x14.25968.0,exp1\logs\events.out.tfevents.1749582302.Eli-Alien-x14.25968.0,exp1,2025-06-10 20:02:58.754100561
1749585778.7541006,2,Accuracy/val,0.5794817209243774,events.out.tfevents.1749582302.Eli-Alien-x14.25968.0,exp1\logs\events.out.tfevents.1749582302.Eli-Alien-x14.25968.0,exp1,2025-06-10 20:02:58.754100561
1749585778.7541006,2,BLEU/val,0.13166505098342896,events.out.tfevents.1749582302.Eli-Alien-x14.25968.0,exp1\logs\events.out.tfevents.1749582302.Eli-Alien-x14.25968.0,exp1,2025-06-10 20:02:58.754100561
1749585778.7541006,2,LR,0.0010000000474974513,events.out.tfevents.1749582302.Eli-Alien-x14.25968.0,exp1\logs\events.out.tfevents.1749582302.Eli-Alien-x14.25968.0,exp1,2025-06-10 20:02:58.754100561
1749600524.680495,2,Loss/train,1.8703114986419678,events.out.tfevents.1749597899.Eli-Alien-x14.7080.0,exp2\logs\events.out.tfevents.1749597899.Eli-Alien-x14.7080.0,exp2,2025-06-11 00:08:44.680495024
1749600524.680495,2,Loss/val,2.4325199127197266,events.out.tfevents.1749597899.Eli-Alien-x14.7080.0,exp2\logs\events.out.tfevents.1749597899.Eli-Alien-x14.7080.0,exp2,2025-06-11 00:08:44.680495024
1749600524.680495,2,Accuracy/train,0.6004248261451721,events.out.tfevents.1749597899.Eli-Alien-x14.7080.0,exp2\logs\events.out.tfevents.1749597899.Eli-Alien-x14.7080.0,exp2,2025-06-11 00:08:44.680495024
1749600524.680495,2,Accuracy/val,0.5000616312026978,events.out.tfevents.1749597899.Eli-Alien-x14.7080.0,exp2\logs\events.out.tfevents.1749597899.Eli-Alien-x14.7080.0,exp2,2025-06-11 00:08:44.680495024
1749600524.680495,2,BLEU/val,0.08700471371412277,events.out.tfevents.1749597899.Eli-Alien-x14.7080.0,exp2\logs\events.out.tfevents.1749597899.Eli-Alien-x14.7080.0,exp2,2025-06-11 00:08:44.680495024
1749600524.680495,2,LR,0.004999999888241291,events.out.tfevents.1749597899.Eli-Alien-x14.7080.0,exp2\logs\events.out.tfevents.1749597899.Eli-Alien-x14.7080.0,exp2,2025-06-11 00:08:44.680495024
